URL,HELP Cat,Include,Header,Depth,Notes
https://mariadb.com/kb/en/built-in-functions/,,2,1.1.12 Built-in Functions,3,
https://mariadb.com/kb/en/function-and-operator-reference/,TBC,1,1.1.12.1,4,
,,2,1.1.12.2 String Functions,4,
,,2,1.1.12.2.1 Regular Expressions Functions,5,
https://mariadb.com/kb/en/regular-expressions-overview/,TBC,1,1.1.12.2.1.1,6,
https://mariadb.com/kb/en/pcre/,TBC,1,1.1.12.2.1.2,6,
https://mariadb.com/kb/en/not-regexp/,37,1,1.1.12.2.1.3,6,
https://mariadb.com/kb/en/regexp/,TBC,1,1.1.12.2.1.4,6,
https://mariadb.com/kb/en/regexp_instr/,37,1,1.1.12.2.1.5,6,
https://mariadb.com/kb/en/regexp_replace/,37,1,1.1.12.2.1.6,6,
https://mariadb.com/kb/en/regexp_substr/,37,1,1.1.12.2.1.7,6,
https://mariadb.com/kb/en/rlike/,TBC,1,1.1.12.2.1.8,6,
,,2,1.1.12.2.2 Dynamic Columns Functions,5,
https://mariadb.com/kb/en/column_add/,44,1,1.1.12.2.2.1,6,
https://mariadb.com/kb/en/column_check/,44,1,1.1.12.2.2.2,6,
https://mariadb.com/kb/en/column_create/,44,1,1.1.12.2.2.3,6,
https://mariadb.com/kb/en/column_delete/,44,1,1.1.12.2.2.4,6,
https://mariadb.com/kb/en/column_exists/,44,1,1.1.12.2.2.5,6,
https://mariadb.com/kb/en/column_get/,44,1,1.1.12.2.2.6,6,
https://mariadb.com/kb/en/column_json/,44,1,1.1.12.2.2.7,6,
https://mariadb.com/kb/en/ascii/,37,1,1.1.12.2.3,5,
https://mariadb.com/kb/en/bin/,37,1,1.1.12.2.4,5,
https://mariadb.com/kb/en/binary-operator/,37,1,1.1.12.2.5,5,
https://mariadb.com/kb/en/bit_length/,37,1,1.1.12.2.6,5,
https://mariadb.com/kb/en/cast/,37,1,1.1.12.2.7,5,
https://mariadb.com/kb/en/char-function/,37,1,1.1.12.2.8,5,
https://mariadb.com/kb/en/char_length/,37,1,1.1.12.2.9,5,
https://mariadb.com/kb/en/character_length/,TBC,1,1.1.12.2.10,5,
https://mariadb.com/kb/en/chr/,37,1,1.1.12.2.11,5,
https://mariadb.com/kb/en/concat/,37,1,1.1.12.2.12,5,
https://mariadb.com/kb/en/concat_ws/,37,1,1.1.12.2.13,5,
https://mariadb.com/kb/en/convert/,37,1,1.1.12.2.14,5,
https://mariadb.com/kb/en/elt/,37,1,1.1.12.2.15,5,
https://mariadb.com/kb/en/export_set/,37,1,1.1.12.2.16,5,
https://mariadb.com/kb/en/extractvalue/,37,1,1.1.12.2.17,5,
https://mariadb.com/kb/en/field/,37,1,1.1.12.2.18,5,
https://mariadb.com/kb/en/find_in_set/,37,1,1.1.12.2.19,5,
https://mariadb.com/kb/en/format/,37,1,1.1.12.2.20,5,
https://mariadb.com/kb/en/from_base64/,37,1,1.1.12.2.21,5,
https://mariadb.com/kb/en/hex/,37,1,1.1.12.2.22,5,
https://mariadb.com/kb/en/insert-function/,37,1,1.1.12.2.23,5,
https://mariadb.com/kb/en/length/,37,1,1.1.12.2.24,5,
https://mariadb.com/kb/en/lengthb/,37,1,1.1.12.2.25,5,
https://mariadb.com/kb/en/like/,37,1,1.1.12.2.26,5,
https://mariadb.com/kb/en/load_file/,,3,1.1.12.2.27,5,
https://mariadb.com/kb/en/locate/,37,1,1.1.12.2.28,5,
https://mariadb.com/kb/en/lower/,37,1,1.1.12.2.29,5,
https://mariadb.com/kb/en/lpad/,37,1,1.1.12.2.30,5,
https://mariadb.com/kb/en/ltrim/,37,1,1.1.12.2.31,5,
https://mariadb.com/kb/en/make_set/,37,1,1.1.12.2.32,5,
https://mariadb.com/kb/en/match-against/,37,1,1.1.12.2.33,5,
https://mariadb.com/kb/en/full-text-index-stopwords/,TBC,1,1.1.12.2.34,5,
https://mariadb.com/kb/en/mid/,37,1,1.1.12.2.35,5,
https://mariadb.com/kb/en/not-like/,37,1,1.1.12.2.36,5,
https://mariadb.com/kb/en/not-regexp/,,3,1.1.12.2.37,5,
https://mariadb.com/kb/en/octet_length/,37,1,1.1.12.2.38,5,
https://mariadb.com/kb/en/ord/,37,1,1.1.12.2.39,5,
https://mariadb.com/kb/en/position/,37,1,1.1.12.2.40,5,
https://mariadb.com/kb/en/quote/,37,1,1.1.12.2.41,5,
https://mariadb.com/kb/en/quote_identifier/,TBC,1,1.1.12.2.42,5,
https://mariadb.com/kb/en/repeat-function/,37,1,1.1.12.2.43,5,
https://mariadb.com/kb/en/replace-function/,37,1,1.1.12.2.44,5,
https://mariadb.com/kb/en/reverse/,37,1,1.1.12.2.45,5,
https://mariadb.com/kb/en/right/,37,1,1.1.12.2.46,5,
https://mariadb.com/kb/en/rpad/,37,1,1.1.12.2.47,5,
https://mariadb.com/kb/en/rtrim/,37,1,1.1.12.2.48,5,
https://mariadb.com/kb/en/sformat/,TBC,1,1.1.12.2.49,5,
https://mariadb.com/kb/en/soundex/,37,1,1.1.12.2.50,5,
https://mariadb.com/kb/en/sounds-like/,37,1,1.1.12.2.51,5,
https://mariadb.com/kb/en/space/,37,1,1.1.12.2.52,5,
https://mariadb.com/kb/en/strcmp/,37,1,1.1.12.2.53,5,
https://mariadb.com/kb/en/substr/,37,1,1.1.12.2.54,5,
https://mariadb.com/kb/en/substring/,37,1,1.1.12.2.55,5,
https://mariadb.com/kb/en/substring_index/,37,1,1.1.12.2.56,5,
https://mariadb.com/kb/en/to_base64/,37,1,1.1.12.2.57,5,
https://mariadb.com/kb/en/to_char/,TBC,1,1.1.12.2.58,5,
https://mariadb.com/kb/en/trim/,37,1,1.1.12.2.59,5,
https://mariadb.com/kb/en/trim_oracle/,TBC,1,1.1.12.2.60,5,
https://mariadb.com/kb/en/ucase/,37,1,1.1.12.2.61,5,
https://mariadb.com/kb/en/uncompress/,12,1,1.1.12.2.62,5,
https://mariadb.com/kb/en/uncompressed_length/,12,1,1.1.12.2.63,5,
https://mariadb.com/kb/en/unhex/,37,1,1.1.12.2.64,5,
https://mariadb.com/kb/en/updatexml/,37,1,1.1.12.2.65,5,
https://mariadb.com/kb/en/upper/,37,1,1.1.12.2.66,5,
https://mariadb.com/kb/en/weight_string/,37,1,1.1.12.2.67,5,
https://mariadb.com/kb/en/type-conversion/,TBC,1,1.1.12.2.68,5,
https://mariadb.com/kb/en/date-time-functions/,,2,1.1.12.3 Date and Time Functions,4,
https://mariadb.com/kb/en/microseconds-in-mariadb/,TBC,1,1.1.12.3.1,5,
https://mariadb.com/kb/en/date-and-time-units/,TBC,1,1.1.12.3.2,5,
https://mariadb.com/kb/en/add_months/,TBC,1,1.1.12.3.3,5,
https://mariadb.com/kb/en/adddate/,31,1,1.1.12.3.4,5,
https://mariadb.com/kb/en/addtime/,31,1,1.1.12.3.5,5,
https://mariadb.com/kb/en/convert_tz/,31,1,1.1.12.3.6,5,
https://mariadb.com/kb/en/curdate/,31,1,1.1.12.3.7,5,
https://mariadb.com/kb/en/current_date/,31,1,1.1.12.3.8,5,
https://mariadb.com/kb/en/current_time/,31,1,1.1.12.3.9,5,
https://mariadb.com/kb/en/current_timestamp/,31,1,1.1.12.3.10,5,
https://mariadb.com/kb/en/curtime/,31,1,1.1.12.3.11,5,
https://mariadb.com/kb/en/date-function/,31,1,1.1.12.3.12,5,
https://mariadb.com/kb/en/datediff/,31,1,1.1.12.3.13,5,
https://mariadb.com/kb/en/date_add/,31,1,1.1.12.3.14,5,
https://mariadb.com/kb/en/date_format/,31,1,1.1.12.3.15,5,
https://mariadb.com/kb/en/date_sub/,31,1,1.1.12.3.16,5,
https://mariadb.com/kb/en/day/,31,1,1.1.12.3.17,5,
https://mariadb.com/kb/en/dayname/,31,1,1.1.12.3.18,5,
https://mariadb.com/kb/en/dayofmonth/,31,1,1.1.12.3.19,5,
https://mariadb.com/kb/en/dayofweek/,31,1,1.1.12.3.20,5,
https://mariadb.com/kb/en/dayofyear/,31,1,1.1.12.3.21,5,
https://mariadb.com/kb/en/extract/,31,1,1.1.12.3.22,5,
https://mariadb.com/kb/en/from_days/,31,1,1.1.12.3.23,5,
https://mariadb.com/kb/en/from_unixtime/,31,1,1.1.12.3.24,5,
https://mariadb.com/kb/en/get_format/,31,1,1.1.12.3.25,5,
https://mariadb.com/kb/en/hour/,31,1,1.1.12.3.26,5,
https://mariadb.com/kb/en/last_day/,31,1,1.1.12.3.27,5,
https://mariadb.com/kb/en/localtime/,31,1,1.1.12.3.28,5,
https://mariadb.com/kb/en/localtimestamp/,31,1,1.1.12.3.29,5,
https://mariadb.com/kb/en/makedate/,31,1,1.1.12.3.30,5,
https://mariadb.com/kb/en/maketime/,31,1,1.1.12.3.31,5,
https://mariadb.com/kb/en/microsecond/,31,1,1.1.12.3.32,5,
https://mariadb.com/kb/en/minute/,31,1,1.1.12.3.33,5,
https://mariadb.com/kb/en/month/,31,1,1.1.12.3.34,5,
https://mariadb.com/kb/en/monthname/,31,1,1.1.12.3.35,5,
https://mariadb.com/kb/en/now/,31,1,1.1.12.3.36,5,
https://mariadb.com/kb/en/period_add/,31,1,1.1.12.3.37,5,
https://mariadb.com/kb/en/period_diff/,31,1,1.1.12.3.38,5,
https://mariadb.com/kb/en/quarter/,31,1,1.1.12.3.39,5,
https://mariadb.com/kb/en/second/,31,1,1.1.12.3.40,5,
https://mariadb.com/kb/en/sec_to_time/,31,1,1.1.12.3.41,5,
https://mariadb.com/kb/en/str_to_date/,31,1,1.1.12.3.42,5,
https://mariadb.com/kb/en/subdate/,31,1,1.1.12.3.43,5,
https://mariadb.com/kb/en/subtime/,31,1,1.1.12.3.44,5,
https://mariadb.com/kb/en/sysdate/,31,1,1.1.12.3.45,5,
https://mariadb.com/kb/en/time-function/,31,1,1.1.12.3.46,5,
https://mariadb.com/kb/en/timediff/,31,1,1.1.12.3.47,5,
https://mariadb.com/kb/en/timestamp-function/,31,1,1.1.12.3.48,5,
https://mariadb.com/kb/en/timestampadd/,31,1,1.1.12.3.49,5,
https://mariadb.com/kb/en/timestampdiff/,31,1,1.1.12.3.50,5,
https://mariadb.com/kb/en/time_format/,31,1,1.1.12.3.51,5,
https://mariadb.com/kb/en/time_to_sec/,31,1,1.1.12.3.52,5,
https://mariadb.com/kb/en/to_days/,31,1,1.1.12.3.53,5,
https://mariadb.com/kb/en/to_seconds/,31,1,1.1.12.3.54,5,
https://mariadb.com/kb/en/unix_timestamp/,31,1,1.1.12.3.55,5,
https://mariadb.com/kb/en/utc_date/,31,1,1.1.12.3.56,5,
https://mariadb.com/kb/en/utc_time/,31,1,1.1.12.3.57,5,
https://mariadb.com/kb/en/utc_timestamp/,31,1,1.1.12.3.58,5,
https://mariadb.com/kb/en/week/,31,1,1.1.12.3.59,5,
https://mariadb.com/kb/en/weekday/,31,1,1.1.12.3.60,5,
https://mariadb.com/kb/en/weekofyear/,31,1,1.1.12.3.61,5,
https://mariadb.com/kb/en/year/,31,1,1.1.12.3.62,5,
https://mariadb.com/kb/en/yearweek/,31,1,1.1.12.3.63,5,
https://mariadb.com/kb/en/aggregate-functions/,,2,1.1.12.4 Aggregate Functions,4,
https://mariadb.com/kb/en/stored-aggregate-functions/,16,1,1.1.12.4.1,5,
https://mariadb.com/kb/en/avg/,16,1,1.1.12.4.2,5,
https://mariadb.com/kb/en/bit_and/,16,1,1.1.12.4.3,5,
https://mariadb.com/kb/en/bit_or/,16,1,1.1.12.4.4,5,
https://mariadb.com/kb/en/library/bit_xor/,16,1,1.1.12.4.5,5,
https://mariadb.com/kb/en/count/,16,1,1.1.12.4.6,5,
https://mariadb.com/kb/en/count-distinct/,TBC,1,1.1.12.4.7,5,
https://mariadb.com/kb/en/group_concat/,16,1,1.1.12.4.8,5,
https://mariadb.com/kb/en/json_arrayagg/,TBC,1,1.1.12.4.9,5,
https://mariadb.com/kb/en/json_objectagg/,TBC,1,1.1.12.4.10,5,
https://mariadb.com/kb/en/max/,16,1,1.1.12.4.11,5,
https://mariadb.com/kb/en/min/,16,1,1.1.12.4.12,5,
https://mariadb.com/kb/en/std/,16,1,1.1.12.4.13,5,
https://mariadb.com/kb/en/stddev/,16,1,1.1.12.4.14,5,
https://mariadb.com/kb/en/stddev_pop/,16,1,1.1.12.4.15,5,
https://mariadb.com/kb/en/stddev_samp/,16,1,1.1.12.4.16,5,
https://mariadb.com/kb/en/sum/,16,1,1.1.12.4.17,5,
https://mariadb.com/kb/en/variance/,16,1,1.1.12.4.18,5,
https://mariadb.com/kb/en/var_pop/,16,1,1.1.12.4.19,5,
https://mariadb.com/kb/en/var_samp/,16,1,1.1.12.4.20,5,
https://mariadb.com/kb/en/numeric-functions/,,2,1.1.12.5 Numeric Functions,4,
https://mariadb.com/kb/en/addition-operator/,4,1,1.1.12.5.1,5,
https://mariadb.com/kb/en/subtraction-operator-/,4,1,1.1.12.5.2,5,
https://mariadb.com/kb/en/division-operator/,4,1,1.1.12.5.3,5,
https://mariadb.com/kb/en/multiplication-operator/,4,1,1.1.12.5.4,5,
https://mariadb.com/kb/en/modulo-operator/,4,1,1.1.12.5.5,5,
https://mariadb.com/kb/en/div/,4,1,1.1.12.5.6,5,
https://mariadb.com/kb/en/abs/,4,1,1.1.12.5.7,5,
https://mariadb.com/kb/en/acos/,4,1,1.1.12.5.8,5,
https://mariadb.com/kb/en/asin/,4,1,1.1.12.5.9,5,
https://mariadb.com/kb/en/atan/,4,1,1.1.12.5.10,5,
https://mariadb.com/kb/en/atan2/,4,1,1.1.12.5.11,5,
https://mariadb.com/kb/en/ceil/,4,1,1.1.12.5.12,5,
https://mariadb.com/kb/en/ceiling/,4,1,1.1.12.5.13,5,
https://mariadb.com/kb/en/conv/,4,1,1.1.12.5.14,5,
https://mariadb.com/kb/en/cos/,4,1,1.1.12.5.15,5,
https://mariadb.com/kb/en/cot/,4,1,1.1.12.5.16,5,
https://mariadb.com/kb/en/crc32/,4,1,1.1.12.5.17,5,
https://mariadb.com/kb/en/crc32c/,TBC,1,1.1.12.5.18,5,
https://mariadb.com/kb/en/degrees/,4,1,1.1.12.5.19,5,
https://mariadb.com/kb/en/exp/,4,1,1.1.12.5.20,5,
https://mariadb.com/kb/en/floor/,4,1,1.1.12.5.21,5,
https://mariadb.com/kb/en/greatest/,18,1,1.1.12.5.22,5,
https://mariadb.com/kb/en/least/,18,1,1.1.12.5.23,5,
https://mariadb.com/kb/en/ln/,4,1,1.1.12.5.24,5,
https://mariadb.com/kb/en/log/,4,1,1.1.12.5.25,5,
https://mariadb.com/kb/en/log10/,4,1,1.1.12.5.26,5,
https://mariadb.com/kb/en/log2/,4,1,1.1.12.5.27,5,
https://mariadb.com/kb/en/mod/,4,1,1.1.12.5.28,5,
https://mariadb.com/kb/en/oct/,4,1,1.1.12.5.29,5,
https://mariadb.com/kb/en/pi/,4,1,1.1.12.5.30,5,
https://mariadb.com/kb/en/pow/,4,1,1.1.12.5.31,5,
https://mariadb.com/kb/en/power/,4,1,1.1.12.5.32,5,
https://mariadb.com/kb/en/radians/,4,1,1.1.12.5.33,5,
https://mariadb.com/kb/en/rand/,4,1,1.1.12.5.34,5,
https://mariadb.com/kb/en/round/,4,1,1.1.12.5.35,5,
https://mariadb.com/kb/en/sign/,4,1,1.1.12.5.36,5,
https://mariadb.com/kb/en/sin/,4,1,1.1.12.5.37,5,
https://mariadb.com/kb/en/sqrt/,4,1,1.1.12.5.38,5,
https://mariadb.com/kb/en/tan/,4,1,1.1.12.5.39,5,
https://mariadb.com/kb/en/truncate/,4,1,1.1.12.5.40,5,
https://mariadb.com/kb/en/control-flow-functions/,,2,1.1.12.6 Control Flow Functions,4,
https://mariadb.com/kb/en/case-operator/,7,1,1.1.12.6.1,5,
https://mariadb.com/kb/en/decode/,12,1,1.1.12.6.2,5,
https://mariadb.com/kb/en/decode_oracle/,TBC,1,1.1.12.6.3,5,
https://mariadb.com/kb/en/if-function/,7,1,1.1.12.6.4,5,
https://mariadb.com/kb/en/ifnull/,7,1,1.1.12.6.5,5,
https://mariadb.com/kb/en/nullif/,7,1,1.1.12.6.6,5,
https://mariadb.com/kb/en/nvl/,TBC,1,1.1.12.6.7,5,
https://mariadb.com/kb/en/nvl2/,TBC,1,1.1.12.6.8,5,
https://mariadb.com/kb/en/pseudo-columns/,,2,1.1.12.7 Pseudo Columns,4,
https://mariadb.com/kb/en/_rowid/,TBC,1,1.1.12.7.1,5,
https://mariadb.com/kb/en/secondary-functions/,,2,1.1.12.8 Secondary Functions,4,
https://mariadb.com/kb/en/bit-functions-and-operators/,,2,1.1.12.8.1 Bit Functions and Operators,5,
https://mariadb.com/kb/en/operator-precedence/,19,1,1.1.12.8.1.1,6,
https://mariadb.com/kb/en/bitwise_and/,19,1,1.1.12.8.1.2,6,
https://mariadb.com/kb/en/shift-left/,19,1,1.1.12.8.1.3,6,
https://mariadb.com/kb/en/shift-right/,19,1,1.1.12.8.1.4,6,
https://mariadb.com/kb/en/bit_count/,19,1,1.1.12.8.1.5,6,
https://mariadb.com/kb/en/bitwise-xor/,19,1,1.1.12.8.1.6,6,
https://mariadb.com/kb/en/bitwise-or/,19,1,1.1.12.8.1.7,6,
https://mariadb.com/kb/en/bitwise-not/,19,1,1.1.12.8.1.8,6,
https://mariadb.com/kb/en/parentheses/,19,1,1.1.12.8.1.9,6,
https://mariadb.com/kb/en/true-false/,19,1,1.1.12.8.1.10,6,
https://mariadb.com/kb/en/encryption-hashing-and-compression-functions/,,2,"1.1.12.8.1  Encryption, Hashing and Compression Functions ",5,
https://mariadb.com/kb/en/aes_decrypt/,12,1,1.1.12.8.1.1,6,
https://mariadb.com/kb/en/aes_encrypt/,12,1,1.1.12.8.1.2,6,
https://mariadb.com/kb/en/compress/,12,1,1.1.12.8.1.3,6,
https://mariadb.com/kb/en/decode/,,3,1.1.12.8.1.4 DECODE,6,Already above
https://mariadb.com/kb/en/des_decrypt/,12,1,1.1.12.8.1.5,6,
https://mariadb.com/kb/en/des_encrypt/,12,1,1.1.12.8.1.6,6,
https://mariadb.com/kb/en/encode/,12,1,1.1.12.8.1.7,6,
https://mariadb.com/kb/en/encrypt/,12,1,1.1.12.8.1.8,6,
https://mariadb.com/kb/en/md5/,12,1,1.1.12.8.1.9,6,
https://mariadb.com/kb/en/password/,12,1,1.1.12.8.1.10,6,
https://mariadb.com/kb/en/password/,12,1,1.1.12.8.1.11,6,
https://mariadb.com/kb/en/sha1/,12,1,1.1.12.8.1.12,6,
https://mariadb.com/kb/en/sha2/,12,1,1.1.12.8.1.13,6,
https://mariadb.com/kb/en/uncompress/,,3,1.1.12.8.1.14 UNCOMPRESS,6,
https://mariadb.com/kb/en/uncompressed_length/,,3,1.1.12.8.1.15 UNCOMPRESSED_LENGTH,6,
https://mariadb.com/kb/en/information-functions/,,2,1.1.12.8.2 Information Functions ,5,
https://mariadb.com/kb/en/benchmark/,17,1,1.1.12.8.2.1,6,
https://mariadb.com/kb/en/binlog_gtid_pos/,17,1,1.1.12.8.2.2,6,
https://mariadb.com/kb/en/charset/,17,1,1.1.12.8.2.3,6,
https://mariadb.com/kb/en/coercibility/,17,1,1.1.12.8.2.4,6,
https://mariadb.com/kb/en/collation/,17,1,1.1.12.8.2.5,6,
https://mariadb.com/kb/en/connection_id/,17,1,1.1.12.8.2.6,6,
https://mariadb.com/kb/en/current_role/,17,1,1.1.12.8.2.7,6,
https://mariadb.com/kb/en/current_user/,17,1,1.1.12.8.2.8,6,
https://mariadb.com/kb/en/database/,17,1,1.1.12.8.2.9,6,
https://mariadb.com/kb/en/decode_histogram/,17,1,1.1.12.8.2.10,6,
https://mariadb.com/kb/en/default/,17,1,1.1.12.8.2.11,6,
https://mariadb.com/kb/en/found_rows/,17,1,1.1.12.8.2.12,6,
https://mariadb.com/kb/en/last_insert_id/,17,1,1.1.12.8.2.13,6,
https://mariadb.com/kb/en/last_value/,17,1,1.1.12.8.2.14,6,
https://mariadb.com/kb/en/procedure-analyse/,17,1,1.1.12.8.2.15,6,
https://mariadb.com/kb/en/rownum/,TBC,1,1.1.12.8.2.16,6,
https://mariadb.com/kb/en/row_count/,17,1,1.1.12.8.2.17,6,
https://mariadb.com/kb/en/schema/,17,1,1.1.12.8.2.18,6,
https://mariadb.com/kb/en/session_user/,17,1,1.1.12.8.2.19,6,
https://mariadb.com/kb/en/system_user/,17,1,1.1.12.8.2.20,6,
https://mariadb.com/kb/en/user/,17,1,1.1.12.8.2.21,6,
https://mariadb.com/kb/en/version/,17,1,1.1.12.8.2.22,6,
https://mariadb.com/kb/en/miscellaneous-functions/,,2,1.1.12.8.3 Miscellaneous Functions ,5,
https://mariadb.com/kb/en/get_lock/,14,1,1.1.12.8.3.1,6,
https://mariadb.com/kb/en/inet6_aton/,14,1,1.1.12.8.3.2,6,
https://mariadb.com/kb/en/inet6_ntoa/,14,1,1.1.12.8.3.3,6,
https://mariadb.com/kb/en/inet_aton/,14,1,1.1.12.8.3.4,6,
https://mariadb.com/kb/en/inet_ntoa/,14,1,1.1.12.8.3.5,6,
https://mariadb.com/kb/en/is_free_lock/,14,1,1.1.12.8.3.6,6,
https://mariadb.com/kb/en/is_ipv4/,14,1,1.1.12.8.3.7,6,
https://mariadb.com/kb/en/is_ipv4_compat/,14,1,1.1.12.8.3.8,6,
https://mariadb.com/kb/en/is_ipv4_mapped/,14,1,1.1.12.8.3.9,6,
https://mariadb.com/kb/en/is_ipv6/,14,1,1.1.12.8.3.10,6,
https://mariadb.com/kb/en/is_used_lock/,14,1,1.1.12.8.3.11,6,
https://mariadb.com/kb/en/master_gtid_wait/,14,1,1.1.12.8.3.12,6,
https://mariadb.com/kb/en/master_pos_wait/,14,1,1.1.12.8.3.13,6,
https://mariadb.com/kb/en/name_const/,14,1,1.1.12.8.3.14,6,
https://mariadb.com/kb/en/release_all_locks/,TBC,2,1.1.12.8.3.15,6,
https://mariadb.com/kb/en/release_lock/,14,1,1.1.12.8.3.16,6,
https://mariadb.com/kb/en/sleep/,14,1,1.1.12.8.3.17,6,
https://mariadb.com/kb/en/sys_guid/,TBC,1,1.1.12.8.3.18,6,
https://mariadb.com/kb/en/uuid/,14,1,1.1.12.8.3.19,6,
https://mariadb.com/kb/en/uuid_short/,14,1,1.1.12.8.3.20,6,
https://mariadb.com/kb/en/values-value/,14,1,1.1.12.8.3.21,6,
,,2,1.1.12.9 Special Functions,4,
https://mariadb.com/kb/en/dynamic-columns-functions/,,3,1.1.12.9.1 Dynamic Columns Functions,5,
https://mariadb.com/kb/en/galera-functions/,,2,1.1.12.9.2 Galera Functions,5,
https://mariadb.com/kb/en/wsrep_last_seen_gtid/,TBC,1,1.1.12.9.2.1,6,
https://mariadb.com/kb/en/wsrep_last_written_gtid/,TBC,1,1.1.12.9.2.2,6,
https://mariadb.com/kb/en/wsrep_sync_wait_upto_gtid/,TBC,1,1.1.12.9.2.3,6,
https://mariadb.com/kb/en/geographic-functions/,,2,1.1.12.9.3 Geographic Functions,5,
https://mariadb.com/kb/en/geometry-constructors/,,2,1.1.12.9.3.1 Geometry Constructors,6,
https://mariadb.com/kb/en/buffer/,24,1,1.1.12.9.3.1.1,7,
https://mariadb.com/kb/en/convexhull/,24,1,1.1.12.9.3.1.2,7,
https://mariadb.com/kb/en/geometrycollection/,24,1,1.1.12.9.3.1.3,7,
https://mariadb.com/kb/en/linestring/,24,1,1.1.12.9.3.1.4,7,
https://mariadb.com/kb/en/multilinestring/,24,1,1.1.12.9.3.1.5,7,
https://mariadb.com/kb/en/multipoint/,24,1,1.1.12.9.3.1.6,7,
https://mariadb.com/kb/en/multipolygon/,24,1,1.1.12.9.3.1.7,7,
https://mariadb.com/kb/en/point/,24,1,1.1.12.9.3.1.8,7,
https://mariadb.com/kb/en/pointonsurface/,24,1,1.1.12.9.3.1.9,7,
https://mariadb.com/kb/en/polygon/,24,1,1.1.12.9.3.1.10,7,
https://mariadb.com/kb/en/st_buffer/,24,1,1.1.12.9.3.1.11,7,
https://mariadb.com/kb/en/st_convexhull/,24,1,1.1.12.9.3.1.12,7,
https://mariadb.com/kb/en/st_intersection/,24,1,1.1.12.9.3.1.13,7,
https://mariadb.com/kb/en/st_pointonsurface/,24,1,1.1.12.9.3.1.14,7,
https://mariadb.com/kb/en/st_symdifference/,24,1,1.1.12.9.3.1.15,7,
https://mariadb.com/kb/en/st_union/,24,1,1.1.12.9.3.1.16,7,
https://mariadb.com/kb/en/geometry-properties/,,2,1.1.12.9.3.2 Geometry Properties,6,
https://mariadb.com/kb/en/geometry-properties-boundary/,36,1,1.1.12.9.3.2.1,7,
https://mariadb.com/kb/en/dimension/,36,1,1.1.12.9.3.2.2,7,
https://mariadb.com/kb/en/geometry-properties-envelope/,36,1,1.1.12.9.3.2.3,7,
https://mariadb.com/kb/en/geometry-properties-geometryn/,36,1,1.1.12.9.3.2.4,7,
https://mariadb.com/kb/en/geometry-properties-geometrytype/,36,1,1.1.12.9.3.2.5,7,
https://mariadb.com/kb/en/isclosed/,36,1,1.1.12.9.3.2.6,7,
https://mariadb.com/kb/en/geometry-properties-isempty/,36,1,1.1.12.9.3.2.7,7,
https://mariadb.com/kb/en/isring/,36,1,1.1.12.9.3.2.8,7,
https://mariadb.com/kb/en/geometry-properties-issimple/,36,1,1.1.12.9.3.2.9,7,
https://mariadb.com/kb/en/geometry-properties-numgeometries/,36,1,1.1.12.9.3.2.10,7,
https://mariadb.com/kb/en/geometry-properties-srid/,36,1,1.1.12.9.3.2.11,7,
https://mariadb.com/kb/en/st_boundary/,36,1,1.1.12.9.3.2.12,7,
https://mariadb.com/kb/en/st_dimension/,36,1,1.1.12.9.3.2.13,7,
https://mariadb.com/kb/en/st_envelope/,36,1,1.1.12.9.3.2.14,7,
https://mariadb.com/kb/en/st_geometryn/,36,1,1.1.12.9.3.2.15,7,
https://mariadb.com/kb/en/st_geometrytype/,36,1,1.1.12.9.3.2.16,7,
https://mariadb.com/kb/en/st_isclosed/,36,1,1.1.12.9.3.2.17,7,
https://mariadb.com/kb/en/st_isempty/,36,1,1.1.12.9.3.2.18,7,
https://mariadb.com/kb/en/st_isring/,36,1,1.1.12.9.3.2.19,7,
https://mariadb.com/kb/en/st_issimple/,36,1,1.1.12.9.3.2.20,7,
https://mariadb.com/kb/en/st_numgeometries/,36,1,1.1.12.9.3.2.21,7,
https://mariadb.com/kb/en/st_relate/,36,1,1.1.12.9.3.2.22,7,
https://mariadb.com/kb/en/st_srid/,36,1,1.1.12.9.3.2.23,7,
https://mariadb.com/kb/en/geometry-relations/,,2,1.1.12.9.3.3 Geometry Relations,6,
https://mariadb.com/kb/en/contains/,30,1,1.1.12.9.3.3.1,7,
https://mariadb.com/kb/en/crosses/,30,1,1.1.12.9.3.3.2,7,
https://mariadb.com/kb/en/disjoint/,30,1,1.1.12.9.3.3.3,7,
https://mariadb.com/kb/en/equals/,30,1,1.1.12.9.3.3.4,7,
https://mariadb.com/kb/en/intersects/,30,1,1.1.12.9.3.3.5,7,
https://mariadb.com/kb/en/overlaps/,30,1,1.1.12.9.3.3.6,7,
https://mariadb.com/kb/en/st-contains/,30,1,1.1.12.9.3.3.7,7,
https://mariadb.com/kb/en/st-crosses/,30,1,1.1.12.9.3.3.8,7,
https://mariadb.com/kb/en/st_difference/,30,1,1.1.12.9.3.3.9,7,
https://mariadb.com/kb/en/st_disjoint/,30,1,1.1.12.9.3.3.10,7,
https://mariadb.com/kb/en/st_distance/,30,1,1.1.12.9.3.3.11,7,
https://mariadb.com/kb/en/st_distance_sphere/,TBC,1,1.1.12.9.3.3.12,7,
https://mariadb.com/kb/en/st-equals/,30,1,1.1.12.9.3.3.13,7,
https://mariadb.com/kb/en/st-intersects/,30,1,1.1.12.9.3.3.14,7,
https://mariadb.com/kb/en/st_length/,30,1,1.1.12.9.3.3.15,7,
